mel_filename,speaker_id,utterance_id,text,duration
p230_189.npy,p230,189,"It was an odd affair, in many respects.",3.1346938775510202
p239_215.npy,p239,215,That group reported just before Christmas.,3.01859410430839
p231_382.npy,p231,382,What do they want us to do ?,2.5309750566893423
p287_383.npy,p287,383,They will fight for everything.,2.2058956916099772
p267_243.npy,p267,243,The irony was not lost.,2.136235827664399
p274_085.npy,p274,085,It wasn't possible to relax.),2.7747845804988662
p274_349.npy,p274,349,That is a trend which will be encouraged.),2.9024943310657596
p226_186.npy,p226,186,It just came into my head that day.,2.8212244897959184
p279_267.npy,p279,267,I am totally horrified by the sentence.,2.693514739229025
p287_238.npy,p287,238,My future is in the marathon.,2.716734693877551
p254_024.npy,p254,024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",6.350657596371882
p269_065.npy,p269,065,I've spent a lot of time on buses.,2.4380952380952383
p273_019.npy,p273,019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.",7.163356009070295
p256_026.npy,p256,026,"We have to pull together, or we will hang apart.",3.7964625850340137
p239_286.npy,p239,286,Aberdeen had little to offer.,2.507755102040816
p243_059.npy,p243,059,We just want this season to end.,2.5774149659863945
p274_470.npy,p274,470,You have to have a proven track record to get them.),3.9706122448979593
p274_111.npy,p274,111,You can spend money on housing.),2.8560544217687074
p256_024.npy,p256,024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",7.035646258503402
p277_320.npy,p277,320,Later in the day he was forced to explain his position.,3.239183673469388
p230_129.npy,p230,129,This is a successful outcome.,3.1811337868480725
p226_086.npy,p226,086,This is the way things should be handled.,2.75156462585034
p277_309.npy,p277,309,Plans to celebrate the Queen's Golden Jubilee will proceed.,3.4829931972789114
p287_189.npy,p287,189,Last night was a key episode.,2.2175056689342405
p239_411.npy,p239,411,You can feel at home in China.,2.449705215419501
p267_150.npy,p267,150,Not a great deal has changed in the last decade.,3.030204081632653
p256_112.npy,p256,112,They will want to perform well.,2.5309750566893423
p230_307.npy,p230,307,It could well be military.,2.589024943310658
p250_450.npy,p250,450,And we might go back.,1.6718367346938776
p273_355.npy,p273,355,But the Foreign Secretary can cope.,2.4961451247165534
p256_240.npy,p256,240,He claimed the government had lost the plot.,3.2275736961451247
p243_153.npy,p243,153,Do you think we are a top nation ?,2.8328344671201813
p276_083.npy,p276,083,So what is the campaign about ?,2.6586848072562357
p270_221.npy,p270,221,What was the matter for concern ?,2.670294784580499
p228_269.npy,p228,269,He's been here on numerous occasions.,3.1811337868480725
p256_300.npy,p256,300,One was a lawyer.,1.8343764172335602
p244_013.npy,p244,013,Some have accepted it as a miracle without physical explanation.,3.93578231292517
p231_111.npy,p231,111,New Year will be very busy.,1.9388662131519274
p226_333.npy,p226,333,It was no secret that I wanted to sign him.,3.4713832199546486
p279_310.npy,p279,310,The letters are going out today.,2.5309750566893423
p287_059.npy,p287,059,"So is that it, then ?",2.020136054421769
p254_125.npy,p254,125,I could see his desire for the job in his eyes.,2.9257142857142857
p267_205.npy,p267,205,It has been like that all year for me.,2.4961451247165534
p254_246.npy,p254,246,He got the same story.,1.799546485260771
p279_085.npy,p279,085,It works for us.,1.8459863945578232
p273_293.npy,p273,293,And they were being paid ?,1.3351473922902495
p287_128.npy,p287,128,But the main thing will be to avoid the bunkers.,2.9837641723356008
p274_319.npy,p274,319,McNaughton was not so sure.),2.681904761904762
p259_469.npy,p259,469,It was like someone had died.),2.48453514739229
p244_126.npy,p244,126,I am delighted to have been the captain of the winning side.,3.1579138321995464
p233_004.npy,p233,004,We also need a small plastic snake and a big toy frog for the kids.,5.6656689342403626
p250_411.npy,p250,411,We're not taking any risks.,2.2291156462585033
p239_358.npy,p239,358,The wedding date has been set for Orlando in Florida in October.,3.8312925170068026
p243_370.npy,p243,370,I have come here to show support for the families.,3.4481632653061225
p287_020.npy,p287,020,Many complicated ideas about the rainbow have been formed.,4.005442176870749
p273_084.npy,p273,084,He had missed a penalty against the English.,3.4249433106575964
p231_297.npy,p231,297,He will address the nation this evening.,2.2987755102040817
p258_323.npy,p258,323,It is a private matter between the firm and our staff.,3.2856235827664397
p254_393.npy,p254,393,I'm pleased about one thing.,1.8459863945578232
p273_412.npy,p273,412,George is on a two-day visit to Scotland.,2.589024943310658
p230_223.npy,p230,223,How do you get it back ?,2.10140589569161
p230_238.npy,p230,238,She died in middle age.,2.5658049886621317
p231_071.npy,p231,071,He highlighted a lack of staff.,2.2987755102040817
p276_372.npy,p276,372,"Anyway, the job will be part-time.",2.7980045351473923
p226_271.npy,p226,271,He was popular.,2.1710657596371883
p227_156.npy,p227,156,I'd love to be like Peter.,2.2291156462585033
p254_350.npy,p254,350,I kept going for her.,2.078185941043084
p267_222.npy,p267,222,You have to do your research.,2.0549659863945577
p226_181.npy,p226,181,I've been there.,1.486077097505669
p267_143.npy,p267,143,"It is ambitious, but it can be achieved.",2.5425850340136056
p258_410.npy,p258,410,Other members of the family were too upset to comment last night.,3.6919727891156464
p250_048.npy,p250,048,Do I have a favourite ?,1.5905668934240362
p243_119.npy,p243,119,I left five minutes after he had finished his round.,3.8312925170068026
p259_326.npy,p259,326,Again the parallel with football can be drawn.),3.4249433106575964
p231_197.npy,p231,197,I suggest a new plan.,1.8808163265306121
p231_157.npy,p231,157,He was right into football from an early age.,2.7980045351473923
p268_230.npy,p268,230,That proved enough to settle the home side down.,3.657142857142857
p232_012.npy,p232,012,Throughout the centuries people have explained the rainbow in various ways.,4.342131519274377
p276_405.npy,p276,405,Have I really come to this ?,2.124625850340136
p269_213.npy,p269,213,HARRY Potter has lost his magic.,2.380045351473923
p230_103.npy,p230,103,It will also require a lengthy series of clinical trials.,4.435011337868481
p243_109.npy,p243,109,Scotland is never far away at Westminster.,3.4597732426303853
p274_145.npy,p274,145,No-one from the Fire Brigades Union was available for comment yesterday.),4.690430839002268
p259_164.npy,p259,164,Nothing was meant by it.),2.1710657596371883
p287_376.npy,p287,376,The hill farm is owned by the father of the young man.,3.7964625850340137
p276_066.npy,p276,066,He will need that machine.,2.48453514739229
p273_093.npy,p273,093,Gordon Marshall was outstanding against us.,2.9257142857142857
p250_390.npy,p250,390,"After the match, do you ?",2.020136054421769
p228_186.npy,p228,186,We knew nothing about it.,2.403265306122449
p276_356.npy,p276,356,There is no quick fix.,2.6122448979591835
p257_308.npy,p257,308,The home team had an amazing start.,2.3336054421768706
p276_028.npy,p276,028,Do I have a favourite ?,2.2755555555555556
p250_042.npy,p250,042,No meaningful response was issued.,2.5309750566893423
p259_067.npy,p259,067,She died in hospital two hours later.),2.6006349206349206
p268_251.npy,p268,251,These days are long gone.,2.159455782312925
p236_183.npy,p236,183,I feel like my game has come a long way.,3.250793650793651
p286_453.npy,p286,453,He was said to be emotionally disturbed.,2.728344671201814
p259_194.npy,p259,194,I cannot say too much about them.),2.5774149659863945
p226_084.npy,p226,084,"I would think about the end of January, the beginning of February.",4.35374149659864
p256_164.npy,p256,164,They are not advertised.,2.5774149659863945
p270_027.npy,p270,027,Smoking is also very important.,2.7399546485260773
p236_157.npy,p236,157,I'm afraid to say anything.,2.2755555555555556
p233_131.npy,p233,131,It's the traumatic event in the childhood of the nation.,3.5062131519274375
p274_057.npy,p274,057,He's not getting into any games.),2.786394557823129
p267_060.npy,p267,060,We need to increase the membership.,2.5309750566893423
p258_215.npy,p258,215,We want to keep the pound.,1.7763265306122449
p276_346.npy,p276,346,The guidelines are expected to be finalised before next spring.,4.214421768707483
p286_393.npy,p286,393,How do you take them away ?,1.8575963718820863
p274_128.npy,p274,128,Does the name matter ?),2.1130158730158732
p258_328.npy,p258,328,It is a strong case.,1.9040362811791383
p254_187.npy,p254,187,Peace was won.,1.6370068027210884
p231_239.npy,p231,239,My future is in the marathon.,2.2523356009070294
p278_148.npy,p278,148,There's only one team in Ayrshire.,2.5541950113378684
p236_192.npy,p236,192,I have spoken to head office.,2.2755555555555556
p239_502.npy,p239,502,McPherson came from United Biscuits.,3.0650340136054424
p270_225.npy,p270,225,Does that put pressure on us ?,1.9736961451247166
p226_047.npy,p226,047,We need to chat.,1.787936507936508
p231_246.npy,p231,246,His is a global perspective.,2.043356009070295
p254_110.npy,p254,110,He takes the job.,1.6718367346938776
p230_143.npy,p230,143,"Crucially, though, United were still alive.",3.8080725623582765
p232_375.npy,p232,375,It was a double tragedy for the family.,2.5541950113378684
p236_212.npy,p236,212,They have the cash and the fire power.,2.7631746031746034
p276_312.npy,p276,312,She is currently the permanent secretary at the Department of Transport.,4.876190476190477
p270_427.npy,p270,427,The need for any new UN resolutions will be put on hold.,4.574331065759637
p228_213.npy,p228,213,Yet she is still the woman behind the famous man.,3.5062131519274375
p277_095.npy,p277,095,Florida is the pivotal state in the nation.,2.9373242630385485
p279_316.npy,p279,316,Craig is a major concern for us.,2.8676643990929707
p231_050.npy,p231,050,It is a symbolic concert.,1.555736961451247
p286_382.npy,p286,382,It is not for any other purpose.,2.5425850340136056
p258_060.npy,p258,060,Try to save us.,1.6137868480725623
p226_155.npy,p226,155,It's an issue that will have to be tackled.,3.1463038548752835
p257_003.npy,p257,003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.",5.526349206349207
p273_319.npy,p273,319,The letters are going out today.,2.136235827664399
p244_406.npy,p244,406,There is a demand for it.,1.7531065759637188
p226_226.npy,p226,226,At the top of the structure will remain the post of headteacher.,3.900952380952381
p277_306.npy,p277,306,You may have a short memory.,2.1710657596371883
p250_209.npy,p250,209,It was a moment of madness.,1.9504761904761905
p226_307.npy,p226,307,The whole matter is somewhat in the air.,3.1927437641723357
p250_055.npy,p250,055,The teacher would have approved.,2.159455782312925
p274_250.npy,p274,250,He would not impose a fine.),2.3336054421768706
p231_360.npy,p231,360,I've always been a sensitive.,1.787936507936508
p256_109.npy,p256,109,But they did not even get a reply to their letter.,4.191201814058957
p274_204.npy,p274,204,The result is utterly compelling.),2.461315192743764
p277_335.npy,p277,335,He loves the big occasions.,2.1130158730158732
p256_144.npy,p256,144,It changed my life.,2.48453514739229
p286_102.npy,p286,102,I cannot believe this decision.,2.2291156462585033
p279_176.npy,p279,176,It is not either national standards or local control.,3.0650340136054424
p257_060.npy,p257,060,There was a battle there.,1.6486167800453515
p259_432.npy,p259,432,A ceasefire is a ceasefire is a ceasefire.),3.610702947845805
p226_179.npy,p226,179,No-one has appeared in court in relation to her death.,3.610702947845805
p268_365.npy,p268,365,There was an element of frustration.,2.786394557823129
p273_147.npy,p273,147,Had I heard ?,2.461315192743764
p269_074.npy,p269,074,Both sides have been hit by injury.,2.6586848072562357
p228_131.npy,p228,131,I felt very strongly that England should have it.,3.4829931972789114
p282_007.npy,p282,007,The rainbow is a division of white light into many beautiful colors.,4.562721088435374
p282_281.npy,p282,281,They have shown a great desire and attitude.,3.1811337868480725
p268_321.npy,p268,321,It gave me something to focus on.,2.9024943310657596
p232_033.npy,p232,033,I would love it.,1.4512471655328798
p250_345.npy,p250,345,The Premier League has been a huge success.,2.426485260770975
p243_253.npy,p243,253,Rangers then had a couple of good efforts.,2.7980045351473923
p287_054.npy,p287,054,"In time, the First Minister will grow in stature.",3.2043537414965986
p273_042.npy,p273,042,I was inspired by two things.,2.647074829931973
p267_056.npy,p267,056,He becomes the new Minister for Sport and Culture.,3.2856235827664397
p256_230.npy,p256,230,They are the innocent victims.,2.6122448979591835
p267_050.npy,p267,050,It is a different animal.,2.2291156462585033
p257_354.npy,p257,354,It's a long process.,2.0549659863945577
p231_366.npy,p231,366,They should take their mobile phones.,2.449705215419501
p233_105.npy,p233,105,He has become a monster.,2.391655328798186
p268_246.npy,p268,246,This wasn't just a big crowd.,2.507755102040816
p233_117.npy,p233,117,Holyrood is just a part of the jigsaw.,2.7631746031746034
p270_186.npy,p270,186,They are determined to make a meaningful contribution.,3.4249433106575964
p231_008.npy,p231,008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.",6.176507936507937
p268_235.npy,p268,235,They've got some extremely good players.,3.111473922902494
p259_262.npy,p259,262,I have never heard a rule that you could be too young.),3.4597732426303853
p269_030.npy,p269,030,I have a theory.,1.5209070294784581
p226_166.npy,p226,166,"However, the French government has a major dilemma on its hands.",4.620770975056689
p236_158.npy,p236,158,We did what we had to do.,2.0549659863945577
p268_374.npy,p268,374,That remains the unanswered question.,2.809614512471655
p250_292.npy,p250,292,Companies have only recently been allowed to compete on price.,3.0882539682539685
p273_157.npy,p273,157,His team management was protective.,2.705124716553288
p232_059.npy,p232,059,That's the truth.,1.3235374149659864
p274_223.npy,p274,223,Laura is an investment banker.),2.48453514739229
p286_116.npy,p286,116,In the end we made too many errors.,2.728344671201814
p270_253.npy,p270,253,Everything depends on the weather.,2.2871655328798184
p279_033.npy,p279,033,He took me on a tour of the wards.,2.3103854875283445
p268_042.npy,p268,042,What do we do ?,1.9156462585034013
p269_270.npy,p269,270,They are never here.,1.6718367346938776
p282_216.npy,p282,216,This obsession wasn't just contained within the world of the losers.,4.040272108843538
p230_066.npy,p230,066,He also received a medal of honour.,2.9373242630385485
p268_391.npy,p268,391,This is a load of nonsense.,2.414875283446712
p278_311.npy,p278,311,Maloney is an engaging talent.,2.6006349206349206
p257_227.npy,p257,227,They had no children.,1.7647165532879818
p254_098.npy,p254,098,Global Scotland will be held at the Glasgow Royal Concert Hall.,3.9706122448979593
p287_081.npy,p287,081,I've never seen anything like it.,2.2755555555555556
p259_009.npy,p259,009,"There is , according to legend, a boiling pot of gold at one end. )",4.957460317460318
p233_159.npy,p233,159,But he stressed that the partnership is not a construction company.,3.4597732426303853
p273_121.npy,p273,121,That would open the gates of hell.,2.3103854875283445
p276_431.npy,p276,431,We have no information on Iraq.,2.6586848072562357
p258_232.npy,p258,232,They tried to give her advice.,2.345215419501134
p279_055.npy,p279,055,The whole of southern Africa is in the grip of Aids.,3.1695238095238096
p243_084.npy,p243,084,A regular bus service runs between the hall and the town centre.,4.214421768707483
p233_100.npy,p233,100,It should be a condition of employment.,3.0418140589569163
p254_129.npy,p254,129,It is a job creation scheme.,2.4729251700680273
p256_318.npy,p256,318,It's not even finished.,2.426485260770975
p267_044.npy,p267,044,This is the interesting part.,2.3103854875283445
p258_143.npy,p258,143,You know the type.,1.3815873015873017
p228_353.npy,p228,353,It should be an enjoyable and challenging period of their lives.,4.237641723356009
p269_350.npy,p269,350,It is a sign of hope.,1.7531065759637188
p258_125.npy,p258,125,So the European elections are extremely important.,3.332063492063492
p276_273.npy,p276,273,What was the matter for concern ?,2.5658049886621317
p244_387.npy,p244,387,He will be difficult to replace.,2.3219954648526078
p274_116.npy,p274,116,Which can happen any time.),2.5309750566893423
p232_407.npy,p232,407,We should have known.,1.497687074829932
p287_350.npy,p287,350,My view has now completely changed.,2.8676643990929707
p269_048.npy,p269,048,He had no enemies.,1.7182766439909296
p233_011.npy,p233,011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",6.606077097505669
p231_407.npy,p231,407,There was an element of frustration.,2.2291156462585033
p270_088.npy,p270,088,The peace process will be buried!,2.5658049886621317
p278_335.npy,p278,335,And he goes with it.,2.4729251700680273
p227_178.npy,p227,178,I'm just going to hit the shot.,3.308843537414966
p256_175.npy,p256,175,"If that's the case, he will struggle.",3.378503401360544
p273_031.npy,p273,031,I feel so desperately sorry for Gordon and Sarah.,3.1579138321995464
p286_074.npy,p286,074,I want the Commonwealth and European titles.,3.0418140589569163
p259_034.npy,p259,034,She is employed on short-term contracts.),3.3668934240362813
p232_221.npy,p232,221,Friends of the Earth Scotland last night welcomed the announcement.,3.320453514739229
p282_317.npy,p282,317,Our message was inclusive.,2.426485260770975
p268_369.npy,p268,369,It didn't matter who was in their way.,2.9373242630385485
p243_283.npy,p243,283,He may be ready for first team action in March.,3.3901133786848074
p230_149.npy,p230,149,"However, he was later released without charge.",4.063492063492063
p227_303.npy,p227,303,"We have to be very, very careful.",2.8676643990929707
p239_418.npy,p239,418,Washington is consumed by the crisis.,2.9605442176870747
p239_091.npy,p239,091,Is it worth it ?,1.8459863945578232
p279_342.npy,p279,342,"A few days after making the video, I went to the inquiry.",3.378503401360544
p258_297.npy,p258,297,Mark Fisher was a guest of the Northern Ireland Tourist Board.,3.7732426303854876
p230_091.npy,p230,091,The conclusion is the same.,2.4380952380952383
p278_130.npy,p278,130,That first victory made a huge difference to my career.,3.6687528344671203
p250_069.npy,p250,069,Only water is currently allowed.,2.159455782312925
p273_218.npy,p273,218,You could feel the heat.,1.822766439909297
p287_281.npy,p287,281,It would create a Scottish secretary with a lot of weight.,3.912562358276644
p244_388.npy,p244,388,I would be interested in another attempt.,2.426485260770975
p233_060.npy,p233,060,He looks as if he could be worth the risk.,3.076643990929705
p239_470.npy,p239,470,This does not create any precedent.,2.786394557823129
p282_320.npy,p282,320,Is there a new way forward?,2.403265306122449
p254_248.npy,p254,248,I was shocked.,1.486077097505669
p286_241.npy,p286,241,The plan was yesterday endorsed by employers and unions.,3.564263038548753
p277_117.npy,p277,117,"While they went on holiday, we got the contract.",2.8792743764172335
p282_189.npy,p282,189,"However, he had not yet been charged in connection with the robbery.",3.7848526077097504
p274_369.npy,p274,369,I got a yellow card.),2.2291156462585033
p233_357.npy,p233,357,Equity declined to comment.,2.2291156462585033
p278_275.npy,p278,275,Blair is very positive at European Councils.,3.4946031746031747
p257_197.npy,p257,197,It's just awful.,1.6718367346938776
p277_209.npy,p277,209,The workers do not want to read about their futures in newspapers.,4.0751020408163265
p276_015.npy,p276,015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.,6.106848072562358
p226_096.npy,p226,096,"However, it did not end that way.",2.705124716553288
p243_135.npy,p243,135,Her research is the second piece by Edinburgh University scientists highlighted recently.,5.491519274376417
p270_115.npy,p270,115,Its replacement was not used in the exercise.,3.842902494331066
p243_161.npy,p243,161,This man could yet win over Scottish hearts.,3.1811337868480725
p239_260.npy,p239,260,I'd been out with my girlfriend and we were attacked.,2.8560544217687074
p256_138.npy,p256,138,We never said that we would walk through the third division.,3.900952380952381
p287_232.npy,p287,232,The trust was unable to pay the fourth interim dividend.,4.133151927437642
p287_271.npy,p287,271,This is a question of Islam.,1.9853061224489796
p243_260.npy,p243,260,And they never show the same film as a rival.,3.053424036281179
p232_364.npy,p232,364,It is the Holiday programme with a mortgage.,2.4729251700680273
p244_051.npy,p244,051,"In my view, it has to be done.",2.3219954648526078
p276_049.npy,p276,049,Overall it has been deeply frustrating and disappointing.,4.20281179138322
p282_260.npy,p282,260,That review will look at management across the sector as a whole.,4.237641723356009
p231_169.npy,p231,169,It is really good news.,1.9040362811791383
p279_240.npy,p279,240,It's too much work.,1.811156462585034
p274_442.npy,p274,442,Their condition is described as satisfactory.),3.2275736961451247
p230_088.npy,p230,088,You might not make it.,2.124625850340136
p287_024.npy,p287,024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",6.489977324263038
p250_198.npy,p250,198,We represent a wide range of society.,2.705124716553288
p277_026.npy,p277,026,Is this accurate?,1.811156462585034
p243_094.npy,p243,094,There is no issue of national security involved here.,3.7035827664399092
p282_330.npy,p282,330,I've got no secret.,3.378503401360544
p259_045.npy,p259,045,Among them are many criminals.),2.8328344671201813
p243_001.npy,p243,001,Please call Stella.,2.3336054421768706
p286_210.npy,p286,210,The appeal tribunal will give its decision at a later date.,4.423401360544218
p239_229.npy,p239,229,Kingfisher reports interim figures tomorrow.,3.1927437641723357
p259_327.npy,p259,327,I will never change our policy on paying appearance money.),3.8312925170068026
p282_237.npy,p282,237,I was ready to shoot the day I read the screenplay.,3.3901133786848074
p270_332.npy,p270,332,He will go a long way.,1.7763265306122449
p233_128.npy,p233,128,It is still too early for any likely contenders to have emerged.,3.924172335600907
p286_038.npy,p286,038,You must always attempt to raise the bar.,2.8444444444444446
p270_031.npy,p270,031,Drugs are a serious problem.,3.2275736961451247
p277_456.npy,p277,456,"If they don't, they should say so.",2.2058956916099772
p250_109.npy,p250,109,The vast bulk of its funds are run by Aberdeen.,2.6586848072562357
p244_162.npy,p244,162,There is a lack of staff.,2.0317460317460316
p239_342.npy,p239,342,I am considered a teenager.,2.507755102040816
p228_179.npy,p228,179,Mr Blunkett said he was deeply concerned by the ruling.,4.121541950113379
p278_286.npy,p278,286,I'd like to report a murder.,2.809614512471655
p259_354.npy,p259,354,He will go a long way.),2.066575963718821
p232_224.npy,p232,224,That has been the easy part.,2.078185941043084
p227_370.npy,p227,370,We need to be prepared.,3.0650340136054424
p233_216.npy,p233,216,The aim is to have the reports online by this autumn.,3.564263038548753
p259_138.npy,p259,138,Scotland will finish the group in second place.),3.3668934240362813
p269_251.npy,p269,251,I was shocked.,1.4628571428571429
p259_245.npy,p259,245,The Prime Minister has a huge regard for Mo.),3.2856235827664397
p274_094.npy,p274,094,He is not a dancer.),2.380045351473923
p239_375.npy,p239,375,This should come as no surprise.,2.36843537414966
p244_109.npy,p244,109,"Two other men, including the taxi driver, were wounded in the attack.",3.8545124716553287
p279_212.npy,p279,212,The aim is to have the reports online by this autumn.,3.378503401360544
p236_465.npy,p236,465,I was all image and no substance.,2.449705215419501
p231_417.npy,p231,417,"He liked the weather, the courses, the food.",2.426485260770975
p230_127.npy,p230,127,The opposite is the case.,2.6006349206349206
p267_132.npy,p267,132,Their prescription is largely about changing attitudes.,3.5294331065759637
p250_435.npy,p250,435,No date has been fixed for his return.,2.2523356009070294
p270_139.npy,p270,139,Italy was just behind the US.,2.716734693877551
p232_055.npy,p232,055,It's very odd.,1.5325170068027212
p270_113.npy,p270,113,IT HAS been the year of the youngster at Kilmarnock.,4.539501133786848
p276_046.npy,p276,046,We believe a third party was involved.,3.0418140589569163
p276_369.npy,p276,369,Truth is the child of time.,2.48453514739229
p282_347.npy,p282,347,"Instead, he was informed to join the line of creditors.",3.912562358276644
p226_187.npy,p226,187,I had a train to catch.,2.5193650793650795
p269_289.npy,p269,289,I intended to look for another club on loan.,2.786394557823129
p239_107.npy,p239,107,There could be a way back.,2.1710657596371883
p268_106.npy,p268,106,We should keep this recent assault in perspective.,3.622312925170068
p258_200.npy,p258,200,A deadline is still essential.,2.159455782312925
p231_046.npy,p231,046,I was inspired by two things.,1.9736961451247166
p239_414.npy,p239,414,"It depends on Labour, not on us.",2.5309750566893423
p239_177.npy,p239,177,There was a fossil on screen.,2.345215419501134
p227_021.npy,p227,021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.",9.93814058956916
p244_389.npy,p244,389,"In addition, it was in breach of natural justice.",3.053424036281179
p250_180.npy,p250,180,It had so much to do with output.,2.5774149659863945
p282_151.npy,p282,151,I was stunned.,1.8459863945578232
p273_303.npy,p273,303,His appeal is instantly understood.,2.403265306122449
p250_343.npy,p250,343,I'm not making any specific attempt on the world record.,3.1230839002267574
p277_356.npy,p277,356,Four policemen were wounded.,2.3568253968253967
p236_314.npy,p236,314,The answer is with ourselves.,2.2639455782312927
p258_209.npy,p258,209,She should not be blamed.,2.020136054421769
p243_376.npy,p243,376,It used to be all hard sell.,2.693514739229025
p277_143.npy,p277,143,"Suddenly, the Fir Park side were in disarray.",3.680362811791383
p227_270.npy,p227,270,Did he trip ?,1.9736961451247166
p279_361.npy,p279,361,"Well, the big day has arrived.",2.0317460317460316
p257_325.npy,p257,325,"Indeed, it was magical.",2.043356009070295
p268_056.npy,p268,056,The whole thing was filmed in Hollywood.,2.9837641723356008
p270_078.npy,p270,078,I've had it for the exams.,2.705124716553288
p258_138.npy,p258,138,We will continue to talk to find a solution for Scottish football.,3.7151927437641725
p259_346.npy,p259,346,McNaughton was not so sure.),2.391655328798186
p236_086.npy,p236,086,It was a big departure.,2.2755555555555556
p276_295.npy,p276,295,We've made a couple of albums.,2.5658049886621317
p259_097.npy,p259,097,Ferguson must take the blame.),2.4380952380952383
p282_341.npy,p282,341,Tyson is overwhelmed.,2.5309750566893423
p250_098.npy,p250,098,"So, did she meet him ?",1.9156462585034013
p254_261.npy,p254,261,The work between the musicians and the fire is very important.,3.5062131519274375
p254_194.npy,p254,194,"On the outside of an airport, it is very difficult.",2.972154195011338
p256_131.npy,p256,131,Our thoughts are with the relatives of the family.,3.3901133786848074
p257_016.npy,p257,016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky.,5.352199546485261
p274_290.npy,p274,290,It has the potential to be another North Sea.),3.610702947845805
p268_151.npy,p268,151,The move follows a review of the Singapore,3.5062131519274375
p236_284.npy,p236,284,I realised I was lucky to have it.,2.5658049886621317
p257_142.npy,p257,142,We are currently consulting with a wide range of interested parties.,3.7500226757369615
p268_050.npy,p268,050,The head teacher was a highly effective leader and manager.,4.051882086167801
p230_262.npy,p230,262,Persuaded to change his mind.,2.3219954648526078
p259_124.npy,p259,124,"It is too pretty, it is too small.)",3.1927437641723357
p259_444.npy,p259,444,It means an enormous amount.),2.647074829931973
p270_441.npy,p270,441,It is not over by any means.,2.5309750566893423
p282_275.npy,p282,275,It's so awful.,2.3568253968253967
p228_185.npy,p228,185,I took the gun.,2.066575963718821
p244_368.npy,p244,368,"In addition, certain areas are closed at certain times.",3.308843537414966
p258_035.npy,p258,035,It was clear.,1.4512471655328798
p282_244.npy,p282,244,"In the meantime, the fans would settle for a derby win.",3.378503401360544
p230_007.npy,p230,007,The rainbow is a division of white light into many beautiful colors.,5.131609977324263
p257_114.npy,p257,114,It was the eighties.,1.6253968253968254
p282_022.npy,p282,022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.,5.433469387755102
p258_149.npy,p258,149,The weather affected the other two games in Fife.,3.0882539682539685
p257_404.npy,p257,404,"It is simple, but profound.",2.414875283446712
p226_261.npy,p226,261,He has already suffered a good deal of unwanted attention.,3.900952380952381
p282_309.npy,p282,309,She is very distinctive.,2.36843537414966
p243_160.npy,p243,160,A progress report will be published in October.,3.4597732426303853
p287_357.npy,p287,357,I have a moral dilemma.,2.1942857142857144
p282_279.npy,p282,279,"Certainly, the Taliban regime is finished.",3.297233560090703
p277_279.npy,p277,279,Maloney is an engaging talent.,2.647074829931973
p254_347.npy,p254,347,That is a break with tradition.,2.043356009070295
p233_331.npy,p233,331,Who will do it ?,1.6021768707482993
p254_277.npy,p254,277,It's a way of life.,1.6718367346938776
p233_051.npy,p233,051,"But, after a dip in sales, growth was recorded.",3.6687528344671203
p258_010.npy,p258,010,"People look, but no one ever finds it.",2.9373242630385485
p267_064.npy,p267,064,"How are you, sir ?",1.6486167800453515
p226_358.npy,p226,358,You must have a government and a good civil service.,3.308843537414966
p274_121.npy,p274,121,That is far too high.),2.2523356009070294
p236_386.npy,p236,386,Clark is back on top form.,2.507755102040816
p273_410.npy,p273,410,We decided we would go for a specialist inside centre.,3.3436734693877552
p239_367.npy,p239,367,But the rally was short-lived.,2.5193650793650795
p279_274.npy,p279,274,A search and rescue mission was mounted within minutes.,3.006984126984127
p259_229.npy,p259,229,Flanker Gordon Simpson may also feature in that match.),3.7035827664399092
p279_213.npy,p279,213,The road was closed for several hours.,2.391655328798186
p269_338.npy,p269,338,I came into this world with nothing.,2.507755102040816
p258_393.npy,p258,393,"One day, he threw the baby against a wall.",2.8792743764172335
p226_251.npy,p226,251,There's the mix.,1.8343764172335602
p278_372.npy,p278,372,The selection will be made by the International Olympic Committee next year.,3.900952380952381
p287_354.npy,p287,354,He was then replaced by Ross.,2.345215419501134
p273_112.npy,p273,112,Strathclyde Police are expected to make an announcement next month.,4.098321995464852
p274_408.npy,p274,408,I was happy to be recognised by Mike Tyson.),3.622312925170068
p276_243.npy,p276,243,"Frankly, it was worth the booking.",2.75156462585034
p267_182.npy,p267,182,A team is a team.,1.787936507936508
p270_041.npy,p270,041,Among them are many criminals.,2.5541950113378684
p282_164.npy,p282,164,I'd love to be like Peter.,2.414875283446712
